STATION,DATE,AWND,WSFI
GHCND:USS0011J69S,20151023,2.68,8.5
GHCND:USS0011J69S,20151024,2.91,4.7
GHCND:USS0011J69S,20151025,2.91,8.5
GHCND:USS0011J69S,20151026,2.91,12.3
GHCND:USS0011J69S,20151027,2.91,17.2
GHCND:USS0011J69S,20151028,2.24,8.7
GHCND:USS0011J69S,20151029,1.34,7.8
GHCND:USS0011J69S,20151030,1.79,10.1
GHCND:USS0011J69S,20151031,2.24,9.2
GHCND:USS0011J69S,20151101,2.46,16.1
GHCND:USS0011J69S,20151102,3.13,21.7
GHCND:USS0011J69S,20151103,3.13,21.9
GHCND:USS0011J69S,20151104,1.79,11.6
GHCND:USS0011J69S,20151105,2.24,12.3
GHCND:USS0011J69S,20151106,1.79,8.7
GHCND:USS0011J69S,20151107,2.68,5.1
GHCND:USS0011J69S,20151108,2.91,20.1
GHCND:USS0011J69S,20151109,3.36,21.5
GHCND:USS0011J69S,20151110,1.12,8.5
GHCND:USS0011J69S,20151111,3.36,15.4
GHCND:USS0011J69S,20151112,2.46,6.0
GHCND:USS0011J69S,20151113,3.13,5.1
GHCND:USS0011J69S,20151114,3.36,5.1
GHCND:USS0011J69S,20151115,2.68,11.6
GHCND:USS0011J69S,20151116,1.34,10.1
GHCND:USS0011J69S,20151117,1.57,7.6
GHCND:USS0011J69S,20151118,2.91,16.8
GHCND:USS0011J69S,20151119,2.01,11.9
GHCND:USS0011J69S,20151120,3.13,16.8
GHCND:USS0011J69S,20151121,3.13,7.6
GHCND:USS0011J69S,20151122,3.58,5.6
GHCND:USS0011J69S,20151123,3.13,5.8
GHCND:USS0011J69S,20151124,2.68,10.3
GHCND:USS0011J69S,20151125,2.01,13.0
GHCND:USS0011J69S,20151126,2.91,17.7
GHCND:USS0011J69S,20151127,4.25,15.9
GHCND:USS0011J69S,20151128,0.89,8.5
GHCND:USS0011J69S,20151129,1.34,8.3
GHCND:USS0011J69S,20151130,1.57,7.2
GHCND:USS0011J69S,20151201,2.91,6.3
GHCND:USS0011J69S,20151202,2.91,6.3
GHCND:USS0011J69S,20151203,2.91,6.5
GHCND:USS0011J69S,20151204,2.46,14.3
GHCND:USS0011J69S,20151205,2.46,5.1
GHCND:USS0011J69S,20151206,2.91,9.2
GHCND:USS0011J69S,20151207,2.24,17.9
GHCND:USS0011J69S,20151208,2.24,11.2
GHCND:USS0011J69S,20151209,2.91,19.9
GHCND:USS0011J69S,20151210,3.80,22.6
GHCND:USS0011J69S,20151211,1.57,4.9
GHCND:USS0011J69S,20151212,2.01,8.5
GHCND:USS0011J69S,20151213,2.46,20.8
GHCND:USS0011J69S,20151214,2.46,13.9
GHCND:USS0011J69S,20151215,1.79,9.4
GHCND:USS0011J69S,20151216,2.46,16.3
GHCND:USS0011J69S,20151217,2.01,14.3
GHCND:USS0011J69S,20151218,2.01,5.8
GHCND:USS0011J69S,20151219,2.91,13.2
GHCND:USS0011J69S,20151220,2.91,14.1
GHCND:USS0011J69S,20151221,4.03,17.2
GHCND:USS0011J69S,20151222,3.13,14.1
GHCND:USS0011J69S,20151223,3.80,20.4
GHCND:USS0011J69S,20151224,1.34,6.3
GHCND:USS0011J69S,20151225,1.79,10.1
GHCND:USS0011J69S,20151226,2.24,10.1
GHCND:USS0011J69S,20151227,2.46,8.5
GHCND:USS0011J69S,20151228,1.57,6.5
GHCND:USS0011J69S,20151229,1.57,8.1
GHCND:USS0011J69S,20151230,2.01,6.9
GHCND:USS0011J69S,20151231,2.24,9.2
GHCND:USS0011J69S,20160101,2.24,17.4
GHCND:USS0011J69S,20160102,2.46,7.2
GHCND:USS0011J69S,20160103,2.46,9.2
GHCND:USS0011J69S,20160104,2.01,6.7
GHCND:USS0011J69S,20160105,1.12,7.2
GHCND:USS0011J69S,20160106,0.89,8.7
GHCND:USS0011J69S,20160107,1.12,7.4
GHCND:USS0011J69S,20160108,1.34,8.1
GHCND:USS0011J69S,20160109,1.12,8.5
GHCND:USS0011J69S,20160110,2.01,8.7
GHCND:USS0011J69S,20160111,2.91,5.1
GHCND:USS0011J69S,20160112,2.91,5.1
GHCND:USS0011J69S,20160113,2.91,8.7
GHCND:USS0011J69S,20160114,2.91,16.8
GHCND:USS0011J69S,20160115,3.13,14.1
GHCND:USS0011J69S,20160116,2.46,14.1
GHCND:USS0011J69S,20160117,2.46,13.6
GHCND:USS0011J69S,20160118,1.12,6.7
GHCND:USS0011J69S,20160119,0.89,13.2
GHCND:USS0011J69S,20160120,3.13,18.3
GHCND:USS0011J69S,20160121,2.91,7.2
GHCND:USS0011J69S,20160122,2.91,6.3
GHCND:USS0011J69S,20160123,2.01,10.5
GHCND:USS0011J69S,20160124,1.79,13.2
GHCND:USS0011J69S,20160125,2.46,10.1
GHCND:USS0011J69S,20160126,2.91,7.8
GHCND:USS0011J69S,20160127,2.24,5.6
GHCND:USS0011J69S,20160128,2.24,11.4
GHCND:USS0011J69S,20160129,2.24,14.3
GHCND:USS0011J69S,20160130,2.68,13.0
GHCND:USS0011J69S,20160131,2.46,13.9
GHCND:USS0011J69S,20160201,2.68,16.3
GHCND:USS0011J69S,20160202,2.68,10.7
GHCND:USS0011J69S,20160203,2.46,6.7
GHCND:USS0011J69S,20160204,2.24,9.4
GHCND:USS0011J69S,20160205,2.24,9.8
GHCND:USS0011J69S,20160206,2.68,6.7
GHCND:USS0011J69S,20160207,2.46,5.4
GHCND:USS0011J69S,20160208,2.24,5.1
GHCND:USS0011J69S,20160209,2.68,6.0
GHCND:USS0011J69S,20160210,2.91,8.1
GHCND:USS0011J69S,20160211,2.91,5.6
GHCND:USS0011J69S,20160212,3.13,5.6
GHCND:USS0011J69S,20160213,2.91,12.5
GHCND:USS0011J69S,20160214,3.13,12.5
GHCND:USS0011J69S,20160215,3.80,17.0
GHCND:USS0011J69S,20160216,2.24,8.5
GHCND:USS0011J69S,20160217,3.80,16.8
GHCND:USS0011J69S,20160218,4.03,25.3
GHCND:USS0011J69S,20160219,2.91,12.3
GHCND:USS0011J69S,20160220,2.46,11.6
GHCND:USS0011J69S,20160221,2.91,12.3
GHCND:USS0011J69S,20160222,2.24,11.4
GHCND:USS0011J69S,20160223,2.24,16.1
GHCND:USS0011J69S,20160224,2.91,9.4
GHCND:USS0011J69S,20160225,2.91,8.7
GHCND:USS0011J69S,20160226,2.68,7.6
GHCND:USS0011J69S,20160227,3.36,20.4
GHCND:USS0011J69S,20160228,2.68,13.0
GHCND:USS0011J69S,20160229,2.91,14.5
GHCND:USS0011J69S,20160301,2.91,16.8
GHCND:USS0011J69S,20160302,3.58,18.1
GHCND:USS0011J69S,20160303,3.36,13.0
GHCND:USS0011J69S,20160304,2.24,5.6
GHCND:USS0011J69S,20160305,2.91,13.9
GHCND:USS0011J69S,20160306,3.13,19.5
GHCND:USS0011J69S,20160307,1.79,9.6
GHCND:USS0011J69S,20160308,2.24,7.4
GHCND:USS0011J69S,20160309,3.13,15.7
GHCND:USS0011J69S,20160310,2.91,6.7
GHCND:USS0011J69S,20160311,2.68,10.5
GHCND:USS0011J69S,20160312,2.91,17.9
GHCND:USS0011J69S,20160313,3.13,14.8
GHCND:USS0011J69S,20160314,4.03,21.9
GHCND:USS0011J69S,20160315,3.80,13.0
GHCND:USS0011J69S,20160316,2.91,16.1
GHCND:USS0011J69S,20160317,3.36,17.9
GHCND:USS0011J69S,20160318,2.68,11.6
GHCND:USS0011J69S,20160319,2.91,8.3
GHCND:USS0011J69S,20160320,3.36,13.0
GHCND:USS0011J69S,20160321,3.36,16.8
GHCND:USS0011J69S,20160322,3.58,17.0
GHCND:USS0011J69S,20160323,2.91,19.7
GHCND:USS0011J69S,20160324,3.13,14.3
GHCND:USS0011J69S,20160325,2.91,15.4
GHCND:USS0011J69S,20160326,2.24,13.9
GHCND:USS0011J69S,20160327,3.58,20.1
GHCND:USS0011J69S,20160328,1.12,16.1
GHCND:USS0011J69S,20160329,0.89,8.7
GHCND:USS0011J69S,20160330,1.79,11.4
GHCND:USS0011J69S,20160331,2.01,11.4
GHCND:USS0011J69S,20160401,2.24,8.9
GHCND:USS0011J69S,20160402,3.13,10.7
GHCND:USS0011J69S,20160403,3.13,13.0
GHCND:USS0011J69S,20160404,3.13,18.1
GHCND:USS0011J69S,20160405,3.13,15.2
GHCND:USS0011J69S,20160406,2.91,12.3
GHCND:USS0011J69S,20160407,2.68,9.6
GHCND:USS0011J69S,20160408,2.91,11.2
GHCND:USS0011J69S,20160409,3.36,14.5
GHCND:USS0011J69S,20160410,3.13,15.2
GHCND:USS0011J69S,20160411,2.91,11.4
GHCND:USS0011J69S,20160412,3.36,11.9
GHCND:USS0011J69S,20160413,2.46,11.6
GHCND:USS0011J69S,20160414,2.24,13.6
GHCND:USS0011J69S,20160415,1.79,14.5
GHCND:USS0011J69S,20160416,2.46,11.9
GHCND:USS0011J69S,20160417,2.91,17.0
GHCND:USS0011J69S,20160418,2.68,11.6
GHCND:USS0011J69S,20160419,2.91,12.8
GHCND:USS0011J69S,20160420,3.13,11.2
GHCND:USS0011J69S,20160421,3.58,15.2
GHCND:USS0011J69S,20160422,3.58,16.8
GHCND:USS0011J69S,20160423,4.92,26.6
GHCND:USS0011J69S,20160424,1.57,11.2
GHCND:USS0011J69S,20160425,1.12,11.9
GHCND:USS0011J69S,20160426,1.34,11.2
GHCND:USS0011J69S,20160427,0.89,8.5
GHCND:USS0011J69S,20160428,3.13,15.9
GHCND:USS0011J69S,20160429,2.01,13.9
GHCND:USS0011J69S,20160430,3.13,19.5
GHCND:USS0011J69S,20160501,4.25,20.4
GHCND:USS0011J69S,20160502,2.46,12.3
GHCND:USS0011J69S,20160503,3.36,11.9
GHCND:USS0011J69S,20160504,3.80,17.4
GHCND:USS0011J69S,20160505,2.91,14.3
GHCND:USS0011J69S,20160506,2.46,13.4
GHCND:USS0011J69S,20160507,1.79,11.2
GHCND:USS0011J69S,20160508,1.79,11.0
